0 307
0.000505051 306.565
0.0010101 306.131
0.00151515 305.699
0.0020202 305.271
0.00252525 304.851
0.0030303 304.442
0.00353535 304.047
0.0040404 303.668
0.00454545 303.309
0.00505051 302.971
0.00555556 302.656
0.00606061 302.366
0.00656566 302.099
0.00707071 301.856
0.00757576 301.637
0.00808081 301.44
0.00858586 301.263
0.00909091 301.105
0.00959596 300.967
0.010101 300.844
0.0106061 300.736
0.0111111 300.641
0.0116162 300.557
0.0121212 300.485
0.0126263 300.422
0.0131313 300.367
0.0136364 300.319
0.0141414 300.277
0.0146465 300.241
0.0151515 300.209
0.0156566 300.182
0.0161616 300.158
0.0166667 300.137
0.0171717 300.12
0.0176768 300.104
0.0181818 300.091
0.0186869 300.079
0.0191919 300.068
0.019697 300.059
0.020202 300.052
0.0207071 300.045
0.0212121 300.04
0.0217172 300.035
0.0222222 300.03
0.0227273 300.027
0.0232323 300.023
0.0237374 300.02
0.0242424 300.018
0.0247475 300.015
0.0252525 300.013
0.0257576 300.012
0.0262626 300.01
0.0267677 300.009
0.0272727 300.008
0.0277778 300.007
0.0282828 300.006
0.0287879 300.005
0.0292929 300.005
0.029798 300.004
0.030303 300.004
0.0308081 300.003
0.0313131 300.003
0.0318182 300.002
0.0323232 300.002
0.0328283 300.002
0.0333333 300.002
0.0338384 300.002
0.0343434 300.002
0.0348485 300.001
0.0353535 300.001
0.0358586 300.001
0.0363636 300.001
0.0368687 300.001
0.0373737 300.001
0.0378788 300.001
0.0383838 300.001
0.0388889 300.001
0.0393939 300.001
0.039899 300
0.040404 300
0.0409091 300
0.0414141 300
0.0419192 300
0.0424242 300
0.0429293 300
0.0434343 300
0.0439394 300
0.0444444 300
0.0449495 300
0.0454545 300
0.0459596 300
0.0464646 300
0.0469697 300
0.0474747 300
0.0479798 300
0.0484848 300
0.0489899 300
0.0494949 300
0.05 300
