0 307
0.000505051 306.606
0.0010101 306.213
0.00151515 305.821
0.0020202 305.433
0.00252525 305.05
0.0030303 304.674
0.00353535 304.309
0.0040404 303.955
0.00454545 303.616
0.00505051 303.292
0.00555556 302.986
0.00606061 302.7
0.00656566 302.433
0.00707071 302.185
0.00757576 301.957
0.00808081 301.749
0.00858586 301.559
0.00909091 301.387
0.00959596 301.231
0.010101 301.092
0.0106061 300.967
0.0111111 300.855
0.0116162 300.755
0.0121212 300.666
0.0126263 300.587
0.0131313 300.518
0.0136364 300.457
0.0141414 300.401
0.0146465 300.354
0.0151515 300.312
0.0156566 300.274
0.0161616 300.242
0.0166667 300.213
0.0171717 300.187
0.0176768 300.166
0.0181818 300.145
0.0186869 300.128
0.0191919 300.113
0.019697 300.1
0.020202 300.088
0.0207071 300.078
0.0212121 300.069
0.0217172 300.061
0.0222222 300.054
0.0227273 300.048
0.0232323 300.042
0.0237374 300.037
0.0242424 300.033
0.0247475 300.029
0.0252525 300.026
0.0257576 300.023
0.0262626 300.021
0.0267677 300.018
0.0272727 300.016
0.0277778 300.014
0.0282828 300.012
0.0287879 300.011
0.0292929 300.01
0.029798 300.008
0.030303 300.007
0.0308081 300.007
0.0313131 300.006
0.0318182 300.005
0.0323232 300.005
0.0328283 300.004
0.0333333 300.004
0.0338384 300.004
0.0343434 300.004
0.0348485 300.003
0.0353535 300.003
0.0358586 300.003
0.0363636 300.002
0.0368687 300.002
0.0373737 300.002
0.0378788 300.001
0.0383838 300.001
0.0388889 300.001
0.0393939 300.001
0.039899 300.001
0.040404 300.001
0.0409091 300.001
0.0414141 300.001
0.0419192 300
0.0424242 300
0.0429293 300
0.0434343 300
0.0439394 300
0.0444444 300
0.0449495 300
0.0454545 300
0.0459596 300
0.0464646 300
0.0469697 300
0.0474747 300
0.0479798 300
0.0484848 300
0.0489899 300
0.0494949 300
0.05 300
